abbrev,year,totalpop,under18pop,area,density,log_density,gte18pop,avgstatepopbyyear,under18pct,gte18pct,gte18_pctgr,q_gte18pct,G_0,G_1,G_2,G_3,G_4
SD,1994,730790.0,208443.0,77121.0,9.475888538789695,2.2487505237526557,522347.0,5159329.9215686275,0.2852296829458531,0.7147703170541468,0.01587366414811786,0,True,False,False,False,False
SD,1995,737926.0,207890.0,77121.0,9.56841845930421,2.2584679315470884,530036.0,5221145.156862745,0.2817220154866477,0.7182779845133523,0.01472009985699163,0,True,False,False,False,False
SD,1996,742214.0,205780.0,77121.0,9.624019398088718,2.2642619942656,536434.0,5282241.0,0.27725157434378767,0.7227484256562123,0.012070878204499369,0,True,False,False,False,False
SD,1997,744223.0,205978.0,77121.0,9.650069371507112,2.2669651040822694,538245.0,5346018.274509804,0.2767691941797015,0.7232308058202985,0.0033759977928318197,0,True,False,False,False,False
SD,1998,746059.0,204786.0,77121.0,9.673876116751599,2.2694290685250813,541273.0,5408904.235294118,0.2744903553204237,0.7255096446795762,0.005625690902841596,0,True,False,False,False,False
SD,1999,750413.0,203737.0,77121.0,9.73033285356777,2.27524810461257,546676.0,5471376.098039215,0.27149982742836276,0.7285001725716372,0.009982023858570388,0,True,False,False,False,False
SD,2000,755844.0,202681.0,77121.0,9.800754658264285,2.2824593886570557,553163.0,5499481.076923077,0.26815189377702275,0.7318481062229772,0.011866260819937136,0,True,False,False,False,False
SD,2001,757972.0,200795.0,77121.0,9.828347661467046,2.285270828622913,557177.0,5553610.173076923,0.2649108410337057,0.7350891589662942,0.00725645063028435,0,True,False,False,False,False
SD,2002,760020.0,198694.0,77121.0,9.854903333722332,2.287969131700395,561326.0,5604786.423076923,0.26143259387910844,0.7385674061208916,0.007446466742166313,1,False,True,False,False,False
SD,2003,763729.0,197326.0,77121.0,9.90299658977451,2.2928373971762377,566403.0,5652577.461538462,0.25837175228385983,0.7416282477161401,0.009044654977677924,1,False,True,False,False,False
SD,2004,770396.0,196804.0,77121.0,9.98944515760947,2.30152905133924,573592.0,5704464.923076923,0.25545823187036276,0.7445417681296372,0.012692376276255635,1,False,True,False,False,False
SD,2005,775493.0,196476.0,77121.0,10.055536105600291,2.3081233391180955,579017.0,5756499.25,0.25335625208738183,0.7466437479126181,0.009457942230714611,2,False,False,True,False,False
SD,2006,783033.0,197332.0,77121.0,10.153304547399541,2.3177992236733713,585701.0,5811252.423076923,0.25200981312409565,0.7479901868759044,0.011543702516506382,2,False,False,True,False,False
SD,2007,791623.0,198847.0,77121.0,10.264687957884364,2.328709651361441,592776.0,5865657.730769231,0.2511890129518723,0.7488109870481277,0.012079542292056766,2,False,False,True,False,False
SD,2008,799124.0,199848.0,77121.0,10.361950700846721,2.338140510694222,599276.0,5920285.230769231,0.2500838418067784,0.7499161581932215,0.010965356222249145,2,False,False,True,False,False
SD,2009,807067.0,201204.0,77121.0,10.464944697293863,2.348031071344474,605863.0,5971383.442307692,0.24930272207883608,0.7506972779211639,0.0109915965264753,2,False,False,True,False,False
SD,2010,816211.0,203145.0,77121.0,10.58351162458993,2.359297282946638,613066.0,6020144.288461538,0.2488878488528089,0.7511121511471911,0.011888826351831971,2,False,False,True,False,False
SD,2011,823772.0,203948.0,77121.0,10.681552365762892,2.368518175568905,619824.0,6062868.153846154,0.24757821338914165,0.7524217866108583,0.011023282974427007,2,False,False,True,False,False
SD,2012,834047.0,205298.0,77121.0,10.814784559328848,2.380914138663734,628749.0,6106254.423076923,0.24614679988058227,0.7538532001194177,0.014399248819019661,2,False,False,True,False,False
SD,2013,844877.0,207959.0,77121.0,10.955213236342889,2.3938154376086,636918.0,6148921.634615385,0.24614115427452754,0.7538588457254725,0.012992465991993551,2,False,False,True,False,False
TN,1990,4894492.0,1220200.0,42146.0,116.13182745693541,4.754725989437437,3674292.0,4894564.980392157,0.2493006424364367,0.7506993575635633,,2,False,False,True,False,False
TN,1991,4966587.0,1233260.0,42146.0,117.84242870023253,4.769348382093317,3733327.0,4960410.62745098,0.24831136553129945,0.7516886344687005,0.016067040942853827,2,False,False,True,False,False
TN,1992,5049742.0,1259458.0,42146.0,119.81545105110806,4.785952651080381,3790284.0,5029690.803921568,0.24941036591572402,0.750589634084276,0.015256365167048092,2,False,False,True,False,False
TN,1993,5137584.0,1285044.0,42146.0,121.89968205760927,4.8031984282607665,3852540.0,5096443.039215687,0.2501261293246008,0.7498738706753991,0.016425154421146226,2,False,False,True,False,False
TN,1994,5231438.0,1310988.0,42146.0,124.12656005314858,4.821301690690372,3920450.0,5159329.9215686275,0.2505980191297307,0.7494019808702693,0.01762733157864682,2,False,False,True,False,False
